region,date,droite_id
Pays de la Loire,2013m1,-.82245618
Pays de la Loire,2013m2,-.895495
Pays de la Loire,2013m3,-.35684004
Pays de la Loire,2013m4,-.64771867
Pays de la Loire,2013m5,-.74348909
Pays de la Loire,2013m6,-1.4197288
Pays de la Loire,2013m7,-1.7920645
Pays de la Loire,2013m8,-2.2547023
Pays de la Loire,2013m9,-.055656917
Pays de la Loire,2013m10,-.24180193
Pays de la Loire,2013m11,-.63576072
Pays de la Loire,2013m12,-.52565098
Pays de la Loire,2014m1,.51993012
Pays de la Loire,2014m2,.15077852
Pays de la Loire,2014m3,-.60077691
Pays de la Loire,2014m4,-.13237303
Pays de la Loire,2014m5,-.52518004
Pays de la Loire,2014m6,-.70301473
Pays de la Loire,2014m7,-1.5008368
Pays de la Loire,2014m8,-1.3363055
Pays de la Loire,2014m9,1.0777975
Pays de la Loire,2014m10,.47262308
Pays de la Loire,2014m11,.08884526
Pays de la Loire,2014m12,-.89751196
Pays de la Loire,2015m1,.44398013
Pays de la Loire,2015m2,.3725287
Pays de la Loire,2015m3,.24726768
Pays de la Loire,2015m4,.21818894
Pays de la Loire,2015m5,.42676207
Pays de la Loire,2015m6,.392618
Pays de la Loire,2015m7,-.8822425
Pays de la Loire,2015m8,-.88413835
Pays de la Loire,2015m9,1.3507707
Pays de la Loire,2015m10,1.1042088
Pays de la Loire,2015m11,.53691989
Pays de la Loire,2015m12,.1291346
Pays de la Loire,2016m1,1.0048865
Pays de la Loire,2016m2,.33913392
Pays de la Loire,2016m3,.76533341
Pays de la Loire,2016m4,.95791531
Pays de la Loire,2016m5,.9744553
Pays de la Loire,2016m6,-.095704637
Pays de la Loire,2016m7,-.8927573
Pays de la Loire,2016m8,-.76371932
Pays de la Loire,2016m9,1.7305609
Pays de la Loire,2016m10,1.3738593
Pays de la Loire,2016m11,1.1684049
Pays de la Loire,2016m12,.36511675
Pays de la Loire,2017m1,1.6242795
Pays de la Loire,2017m2,1.1186666
Pays de la Loire,2017m3,1.1394886
