healthy_habits_f
1.920613
.038631
.4397199
-1.177227
-.4951033
.5041077
-.6763378
-.236159
-1.106572
-1.37162
-.2900196
-1.746923
.2798189
.4475079
1.312982
1.022709
-.3428731
.6927916
.4157886
-.0806423
-.7171347
-1.507208
-1.67949
-1.882873
.5025399
1.773396
1.334948
.3585922
.353415
-.3632246
.3030539
-.5054645
-1.483128
-1.595767
-.2974654
-1.269043
1.059185
.9738997
.8442557
-.2061296
.4818138
1.011768
1.081332
-.0748018
-1.312947
-.9899997
-.8067344
-.3623775
2.074415
-.4605449
.6509079
1.060297
.6342442
1.126771
.9840872
.1707621
-.8165411
