healthy_habits_f
1.564234
2.055073
-.4188039
-1.163774
-.9324599
.9309233
-.7095608
-.7733865
.1480984
-.3696001
-1.595677
-.5700387
.8212706
.6406958
1.287597
.7610428
.7558626
-.1234578
.7360865
-.2666569
-.8559576
-.1442691
-1.978749
-1.665515
1.075923
.9417529
.0755042
.8758193
1.029125
1.061074
.9356744
-.174661
-1.949919
-.3471229
.0279437
-.2691256
1.253841
.8372247
-.2202906
-.7031032
-.3073549
1.04561
.4495318
.0587672
-1.685229
-1.39809
-1.706841
-.0400696
1.153979
.5050637
-.3233783
-.3750972
-.6243249
1.378993
1.165689
-.2705795
-1.609308
