respect
1.658685
1.029211
.7854614
-.9868104
-1.077634
-1.126656
-1.2613
1.047127
.8752544
-2.010229
-.5660357
-1.873858
-.4131759
.3341892
1.090786
-2.058491
-1.705405
.262798
-.6525077
1.0764
.1704937
-.5255182
-1.199032
-1.2616
1.421061
.7646947
-.3510346
.7412481
1.080803
-.4445342
-.4559512
.544048
.2559432
-.5111436
-.324118
.523295
2.876469
1.071788
1.225516
.3602339
-.0871685
.8718212
.9086457
.7710055
.5928763
-.781413
-.1305925
-.4803948
.3196636
-.3456625
1.447956
.8121236
.3755703
2.804698
1.799306
1.74613
1.524964
