date,swb_anger
2008m1,-2.11657
2008m2,-1.190996
2008m3,-.4915462
2008m4,-.2173719
2008m5,-.0078433
2008m6,.0874945
2008m7,.3154159
2008m8,.1580752
2008m9,.394787
2008m10,.7150244
2008m11,.3854395
2008m12,.2670172
2009m1,.4751093
2009m2,.5355664
2009m3,.3159072
2009m4,.0484993
2009m5,.225277
2009m6,.5969346
2009m7,.5914368
2009m8,.508004
2009m9,.2303878
2009m10,.1365609
2009m11,-.0425507
2009m12,-.5257849
2010m1,-1.089398
2010m2,-.7287782
2010m3,.1886964
2010m4,.5172305
2010m5,.6030567
2010m6,.8266435
2010m7,.9964379
2010m8,.8384851
2010m9,.5408474
2010m10,.2653333
2010m11,-.1843279
2010m12,-.6205985
2011m1,-.7979648
2011m2,-.4217563
2011m3,-.0739146
2011m4,.2617798
2011m5,.3680016
2011m6,.7309815
2011m7,.8320063
2011m8,.3104932
2011m9,-.5661139
2011m10,-1.212963
2011m11,-1.615764
2011m12,-1.695258
2012m1,-1.705839
2012m2,-1.485511
2012m3,-1.265675
2012m4,-1.056774
2012m5,-.8752251
2012m6,-.6238448
2012m7,-.3064075
2012m8,.0582096
2012m9,.279733
2012m10,.4708498
2012m11,.3927237
2012m12,.308644
2013m1,.0661775
2013m2,-.3998512
2013m3,-.6228003
2013m4,-.540841
2013m5,-.1291285
2013m6,.3942489
2013m7,.709595
2013m8,1.003596
2013m9,1.069434
2013m10,.8072322
2013m11,.2873507
2013m12,.1213155
2014m1,-.0707139
2014m2,-.0325644
2014m3,-.0499574
2014m4,-.0964936
2014m5,.1650847
2014m6,.7976747
2014m7,1.398435
2014m8,1.437423
2014m9,.9265481
2014m10,.3184879
2014m11,-.4046049
2014m12,-.6809958
2015m1,-.9372863
2015m2,-1.045487
2015m3,-.8523201
2015m4,-.4834837
2015m5,.0016981
2015m6,.5645719
2015m7,.9316279
2015m8,.9469356
2015m9,.513603
2015m10,.0734164
2015m11,-.4324428
2015m12,-.7829518
2016m1,-1.018081
2016m2,-.8623378
2016m3,-.125215
2016m4,1.148294
