date,swb_respect
2008m1,-1.391193
2008m2,-.7467105
2008m3,-.4121314
2008m4,-.3352149
2008m5,-.7449313
2008m6,-.962716
2008m7,-.6304352
2008m8,.0119674
2008m9,.4173546
2008m10,.6576248
2008m11,.7090002
2008m12,.4817443
2009m1,.5257453
2009m2,.617649
2009m3,.067245
2009m4,-.4103165
2009m5,-.6033366
2009m6,-.3685981
2009m7,.0054076
2009m8,.4417424
2009m9,.8020386
2009m10,.1489486
2009m11,-.5841535
2009m12,-.6596476
2010m1,.1410281
2010m2,.861711
2010m3,1.683326
2010m4,1.917913
2010m5,1.445756
2010m6,.6343691
2010m7,.0189896
2010m8,-.3018666
2010m9,-.1173103
2010m10,.4110246
2010m11,.7455524
2010m12,.7626297
2011m1,.9817244
2011m2,.8374957
2011m3,.3945876
2011m4,-.0695938
2011m5,-.1406503
2011m6,.4710064
2011m7,.6655305
2011m8,.7002181
2011m9,.8305385
2011m10,.8214431
2011m11,.9252747
2011m12,1.114445
2012m1,1.41755
2012m2,1.502652
2012m3,1.26532
2012m4,.7959259
2012m5,.2212046
2012m6,-.320281
2012m7,-.483295
2012m8,-.2315927
2012m9,.3430637
2012m10,.876932
2012m11,1.212434
2012m12,1.113848
2013m1,1.002371
2013m2,.9426835
2013m3,.730509
2013m4,.6474917
2013m5,.4897635
2013m6,.2972182
2013m7,.2756099
2013m8,.2555105
2013m9,.5053898
2013m10,.8502561
2013m11,.9361209
2013m12,.857239
2014m1,.9306701
2014m2,.8483949
2014m3,.5477092
2014m4,.1970497
2014m5,-.3038955
2014m6,-.6531621
2014m7,-.6234944
2014m8,-.4652109
2014m9,-.3922796
2014m10,-.5336322
2014m11,-.4740485
2014m12,-.4287734
2015m1,-.2587449
2015m2,-.1240236
2015m3,.1369479
2015m4,.2526428
2015m5,-.1603206
2015m6,-.4748338
2015m7,-.8206423
2015m8,-.8217708
2015m9,-.5542972
2015m10,-.6855835
2015m11,-.7860459
2015m12,-.7362533
2016m1,-.4650763
2016m2,-.4437899
2016m3,-.6985607
2016m4,-1.326029
