date,swb_learn
2008m1,-2.601539
2008m2,-1.397201
2008m3,-.5166739
2008m4,.2325142
2008m5,.4458513
2008m6,.3415532
2008m7,.3843184
2008m8,.5945848
2008m9,.5886263
2008m10,.2631334
2008m11,-.2666354
2008m12,-.9150401
2009m1,-1.201175
2009m2,-.7442954
2009m3,-.0279806
2009m4,.8640347
2009m5,1.452519
2009m6,1.355583
2009m7,1.314887
2009m8,1.353918
2009m9,1.388708
2009m10,1.349838
2009m11,1.187323
2009m12,1.12248
2010m1,1.244507
2010m2,1.675839
2010m3,2.244671
2010m4,2.820646
2010m5,2.823457
2010m6,2.240309
2010m7,1.754261
2010m8,1.728951
2010m9,2.131002
2010m10,2.164774
2010m11,1.810472
2010m12,1.455091
2011m1,1.283876
2011m2,1.345191
2011m3,1.621282
2011m4,1.916779
2011m5,2.289296
2011m6,2.444278
2011m7,2.227199
2011m8,1.802175
2011m9,1.477164
2011m10,1.253889
2011m11,1.109509
2011m12,.9104086
2012m1,.7121097
2012m2,.7887627
2012m3,1.092961
2012m4,1.473166
2012m5,1.841043
2012m6,1.914467
2012m7,1.828225
2012m8,1.781219
2012m9,1.698455
2012m10,1.394881
2012m11,1.048254
2012m12,.6957769
2013m1,.5345184
2013m2,.6416565
2013m3,.8942676
2013m4,1.071927
2013m5,1.076465
2013m6,1.08354
2013m7,1.080489
2013m8,1.099914
2013m9,1.220136
2013m10,1.081507
2013m11,.8351206
2013m12,.5287052
2014m1,.3947335
2014m2,.5623617
2014m3,.8754159
2014m4,1.257797
2014m5,1.387721
2014m6,1.360183
2014m7,1.186743
2014m8,1.161515
2014m9,1.046133
2014m10,.6863067
2014m11,.3729236
2014m12,.2367614
2015m1,.1561513
2015m2,.3689294
2015m3,.7982786
2015m4,1.08291
2015m5,1.162152
2015m6,1.132346
2015m7,.9872044
2015m8,.914266
2015m9,.9508767
2015m10,.9024353
2015m11,.4974284
2015m12,-.0051991
2016m1,-.1977726
2016m2,-.2158532
2016m3,-.2201254
2016m4,-.3165808
