date,swb_stress
2011m1,-.2623675
2011m2,-.3366083
2011m3,-.3858108
2011m4,-.225564
2011m5,-.2857684
2011m6,-.3132065
2011m7,.0850591
2011m8,.8561428
2011m9,1.124571
2011m10,1.030403
2011m11,.4393049
2011m12,-.0153492
2012m1,.0135338
2012m2,.230911
2012m3,.0803226
2012m4,-.0416753
2012m5,-.038811
2012m6,-.0033866
2012m7,.1919358
2012m8,.8295283
2012m9,1.704687
2012m10,2.252787
2012m11,2.023905
2012m12,.9248164
2013m1,-.0193914
2013m2,-.2372178
2013m3,-.1619534
2013m4,.0592031
2013m5,.1394724
2013m6,.1698371
2013m7,.4821115
2013m8,.9380544
2013m9,.8860412
2013m10,.301202
2013m11,-.5337782
2013m12,-.869984
2014m1,-.6165666
2014m2,-.4629497
2014m3,-.3693911
2014m4,-.3666647
2014m5,-.5731946
2014m6,-.9058493
2014m7,-.6336607
2014m8,-.191646
2014m9,.1046147
2014m10,.0540989
2014m11,-.496351
2014m12,-1.001387
2015m1,-1.264617
2015m2,-1.350246
2015m3,-1.272435
2015m4,-1.134736
2015m5,-1.109749
2015m6,-1.009076
2015m7,-.6253321
2015m8,-.1271174
2015m9,.2599688
2015m10,.3620836
2015m11,.0133165
2015m12,-.5040908
2016m1,-.7476071
2016m2,-.7052863
2016m3,-.4816454
2016m4,-.1988667
