region,date,droite_id
Bretagne,2013m1,-.42082518
Bretagne,2013m2,-.20356047
Bretagne,2013m3,-.056706171
Bretagne,2013m4,-.65073484
Bretagne,2013m5,-.52782631
Bretagne,2013m6,-.52212441
Bretagne,2013m7,-1.353267
Bretagne,2013m8,-1.0182745
Bretagne,2013m9,-.16403164
Bretagne,2013m10,.49188423
Bretagne,2013m11,.13207217
Bretagne,2013m12,-.47625706
Bretagne,2014m1,.23391555
Bretagne,2014m2,.063503288
Bretagne,2014m3,-.19877228
Bretagne,2014m4,-.37978828
Bretagne,2014m5,-.013651057
Bretagne,2014m6,-.51425076
Bretagne,2014m7,-.84193796
Bretagne,2014m8,-.7105149
Bretagne,2014m9,.48897526
Bretagne,2014m10,.40839332
Bretagne,2014m11,.58761477
Bretagne,2014m12,-.36489168
Bretagne,2015m1,.24652657
Bretagne,2015m2,-.010620037
Bretagne,2015m3,.13535236
Bretagne,2015m4,-.084323741
Bretagne,2015m5,.059033833
Bretagne,2015m6,-.41637188
Bretagne,2015m7,-.25953683
Bretagne,2015m8,-.58669347
Bretagne,2015m9,1.0037323
Bretagne,2015m10,.91010952
Bretagne,2015m11,.54321998
Bretagne,2015m12,-.31743154
Bretagne,2016m1,.3833729
Bretagne,2016m2,.073117167
Bretagne,2016m3,.20711949
Bretagne,2016m4,.24068826
Bretagne,2016m5,.13079339
Bretagne,2016m6,-.18071495
Bretagne,2016m7,-.65336311
Bretagne,2016m8,-.32533139
Bretagne,2016m9,1.3901366
Bretagne,2016m10,.92496008
Bretagne,2016m11,.97647071
Bretagne,2016m12,.27929661
Bretagne,2017m1,.58889413
Bretagne,2017m2,.38966665
Bretagne,2017m3,.7802282
