laugh
-1.59734
-1.18842
-.5357848
-.6147895
-.7271013
-.6308926
-.6507967
-1.139969
-.3480462
-.9438055
-.2687558
-.9175363
-.199907
.0346096
.845736
.709176
.5272168
.1163951
.7519158
1.34342
.0305185
-.0732328
-1.334182
-1.459777
-.9616275
.117154
1.074858
1.165376
.6671797
.8002648
.7423099
.5773063
.2476913
.7118804
.8535231
-.8607754
-.7873765
-.3713235
.6912896
.193065
.2623043
.4834618
.3960947
.7644079
.3012122
.6577671
.2402008
-.5560583
-.2423545
.3091899
.3642137
.4869004
.735114
.2402949
.612761
.7843943
-.1493504
