date,cat_job_growth
2008m1,2.14991
2008m2,1.844337
2008m3,1.629481
2008m4,1.321411
2008m5,.8568439
2008m6,.5708677
2008m7,.3930156
2008m8,.3235828
2008m9,.7246028
2008m10,1.245496
2008m11,1.053242
2008m12,1.039819
2009m1,1.191787
2009m2,1.35577
2009m3,1.219422
2009m4,.9038631
2009m5,.4561475
2009m6,.2315834
2009m7,.2368966
2009m8,.444179
2009m9,.4821156
2009m10,.5033913
2009m11,.6326647
2009m12,.4773807
2010m1,.3804927
2010m2,.4558357
2010m3,.5746632
2010m4,.6323859
2010m5,.6692212
2010m6,.6000301
2010m7,.620527
2010m8,.5922811
2010m9,.4967494
2010m10,.4440714
2010m11,.3532825
2010m12,-.0987254
2011m1,-.4053978
2011m2,-.3250841
2011m3,-.1773654
2011m4,.0113081
2011m5,-.0539196
2011m6,-.1528512
2011m7,-.0533817
2011m8,-.1424201
2011m9,-.2442999
2011m10,-.3455259
2011m11,-.4117367
2011m12,-.6473634
2012m1,-.7198595
2012m2,-.5442085
2012m3,-.4642507
2012m4,-.3872739
2012m5,-.5055667
2012m6,-.8873186
2012m7,-1.355044
2012m8,-1.437666
2012m9,-1.150188
2012m10,-.7891828
2012m11,-.7280995
2012m12,-.9329854
2013m1,-1.015314
2013m2,-.7879387
2013m3,-.457541
2013m4,-.4095019
2013m5,-.6572251
2013m6,-1.001011
2013m7,-1.194148
2013m8,-1.236941
2013m9,-1.087585
2013m10,-.8990874
2013m11,-.8667902
2013m12,-.8496772
2014m1,-.7557812
2014m2,-.6404337
2014m3,-.6578286
2014m4,-.6698571
2014m5,-.9161525
2014m6,-1.194388
2014m7,-1.264977
2014m8,-1.033009
2014m9,-.6696451
2014m10,-.453511
2014m11,-.5226526
2014m12,-.468373
2015m1,-.3198538
2015m2,-.1008219
2015m3,.0456791
2015m4,.0162597
2015m5,-.2696744
2015m6,-.4019277
2015m7,-.2489994
2015m8,.0930196
2015m9,.3378466
2015m10,.309742
2015m11,.289642
2015m12,.2774743
2016m1,.2235449
2016m2,.4462624
2016m3,1.41625
2016m4,3.435982
