region,date,leisure
Picardie,2013m1,-.8388019502162933
Picardie,2013m2,.1190843246877193
Picardie,2013m3,-.4379313886165619
Picardie,2013m4,.1678835600614548
Picardie,2013m5,-.2392263971269131
Picardie,2013m6,-.6022106315940619
Picardie,2013m7,.2190978080034256
Picardie,2013m8,.710810050368309
Picardie,2013m9,-.2102051116526127
Picardie,2013m10,.2356670945882797
Picardie,2013m11,-.5863608326762915
Picardie,2013m12,-.8608369454741478
Picardie,2014m1,-.4521077945828438
Picardie,2014m2,-.1218190342187881
Picardie,2014m3,-.6706456914544106
Picardie,2014m4,-.4606765508651733
Picardie,2014m5,-.2960711842815726
Picardie,2014m6,.3656118363142014
Picardie,2014m7,.4063061773777008
Picardie,2014m8,1.055401876568794
Picardie,2014m9,-.2829823205247521
Picardie,2014m10,.2795966826379299
Picardie,2014m11,.1811300963163376
Picardie,2014m12,.0466356053948402
Picardie,2015m1,-.8258520513772964
Picardie,2015m2,.7281227186322212
Picardie,2015m3,.3863427117466927
Picardie,2015m4,.4237075522542
Picardie,2015m5,.6383672207593918
Picardie,2015m6,.6336832195520401
Picardie,2015m7,.9957100600004196
Picardie,2015m8,1.394011743366718
Picardie,2015m9,-.0692268311977386
Picardie,2015m10,.7445442751049995
Picardie,2015m11,.0234108492732048
Picardie,2015m12,.2441519722342491
Picardie,2016m1,.3169744946062565
Picardie,2016m2,.9418191947042942
Picardie,2016m3,.3094081729650497
Picardie,2016m4,.6362052857875824
Picardie,2016m5,.1608530804514885
Picardie,2016m6,
