date,swb_laugh
2011m1,-.9406633
2011m2,-.2065776
2011m3,.1119958
2011m4,.2983455
2011m5,.3288772
2011m6,.4212227
2011m7,.0126772
2011m8,-.6111865
2011m9,-.552632
2011m10,-.2434302
2011m11,-.0631794
2011m12,-.0378367
2012m1,-.0124547
2012m2,.2945926
2012m3,.4622763
2012m4,.5940666
2012m5,.8363463
2012m6,.9897139
2012m7,.8860863
2012m8,.4329397
2012m9,-.0852053
2012m10,-.5009721
2012m11,-.7141745
2012m12,-1.071063
2013m1,-1.300558
2013m2,-.8048117
2013m3,-.0341069
2013m4,.4044914
2013m5,.7097152
2013m6,1.167854
2013m7,1.153076
2013m8,.8475118
2013m9,.5295569
2013m10,.4375528
2013m11,.4944245
2013m12,.364112
2014m1,.0440944
2014m2,.1687233
2014m3,.52785
2014m4,.7464826
2014m5,.7103353
2014m6,.4587799
2014m7,.2224576
2014m8,-.0737799
2014m9,.1174319
2014m10,.3776942
2014m11,.4652012
2014m12,.4089046
2015m1,.3183416
2015m2,.4014882
2015m3,.6166022
2015m4,.647083
2015m5,.7101575
2015m6,.4246487
2015m7,-.4410483
2015m8,-1.510462
2015m9,-1.874281
2015m10,-1.419908
2015m11,-.9560366
2015m12,-.7767724
2016m1,-1.070421
2016m2,-1.10631
2016m3,-.4558861
2016m4,1.005283
