date,cat_housing
2011m1,.8848141
2011m2,.4775965
2011m3,.1012561
2011m4,-.1660188
2011m5,-.2726314
2011m6,-.1709773
2011m7,.1389568
2011m8,.6598911
2011m9,.9088878
2011m10,.9716027
2011m11,.8094455
2011m12,.8404666
2012m1,1.382905
2012m2,1.711807
2012m3,1.599147
2012m4,1.431188
2012m5,1.427949
2012m6,1.466149
2012m7,1.275507
2012m8,.8192526
2012m9,.4118575
2012m10,-.1081296
2012m11,-.5758036
2012m12,-.4731392
2013m1,.1224677
2013m2,.2881136
2013m3,-.0274932
2013m4,-.2715904
2013m5,-.1166857
2013m6,.2155398
2013m7,.3943338
2013m8,.0277336
2013m9,-.5269911
2013m10,-1.021593
2013m11,-1.410086
2013m12,-1.399784
2014m1,-1.053786
2014m2,-.8477033
2014m3,-.8004832
2014m4,-.7506056
2014m5,-.7053376
2014m6,-.6903611
2014m7,-.7740081
2014m8,-.9566345
2014m9,-1.157878
2014m10,-1.278049
2014m11,-1.349095
2014m12,-.9231951
2015m1,.0072974
2015m2,.487365
2015m3,.5621912
2015m4,.4313428
2015m5,.3193758
2015m6,.2872307
2015m7,.1176008
2015m8,-.2042548
2015m9,-.5920357
2015m10,-.9378323
2015m11,-1.140393
2015m12,-1.032357
2016m1,-.503538
2016m2,.0697049
2016m3,.5380998
2016m4,1.051392
