home_finance_f
.2209733
-.1854254
-.6322284
-.0597162
-1.002892
.1578716
1.168345
2.099076
.19597
.5335404
-.8351122
.334042
1.441825
.2288951
.7304603
.2415381
.8289148
2.071266
1.383001
.6149514
-.5264328
.0023058
-.3194315
-.5155223
.0452381
-.0448135
.6844689
.4595648
.4129182
2.450286
2.144183
.048189
-1.119586
-1.144802
-1.56946
-.8824872
-.3038384
-1.144312
-.7447574
-.9762564
.0799117
.6382486
.7732189
-.6767308
-.8294955
-1.205165
-1.680313
-1.48094
.1896141
-.1172041
-.7183636
-.9944888
-.2275538
.9468181
1.21286
-.3986117
-2.002556
