happiness
-1.105425
-.9781327
-.5069576
-.7899376
-.4173487
-.4571838
-.5039278
-.861818
-.6014887
-1.421876
-.7086189
-.8250737
-.0724071
-.2689668
.5822331
.5626042
.555393
.359187
1.283996
1.297311
.0590655
-.4651939
-1.0686
.3011792
.9845816
.7666137
1.225221
1.099838
1.022181
.7808613
.7941461
.6236257
.3350587
.0419405
.389923
-.5854493
-.3004426
-.1658367
.4605604
.0916715
.3005746
.4570348
.2637642
.6501665
.2091014
.1481209
.0830424
-.3466538
.1237987
.1560359
.4476034
.4348084
.8142484
.3628522
.533201
.6965452
-.0067511
