region,date,housing
Auvergne,2013m1,-.1711759023368359
Auvergne,2013m2,.0328445479273796
Auvergne,2013m3,.0574797637760639
Auvergne,2013m4,-.2692221939563751
Auvergne,2013m5,.1221945688128471
Auvergne,2013m6,-.2325937926769256
Auvergne,2013m7,1.08274916857481
Auvergne,2013m8,.5264159083366394
Auvergne,2013m9,-.081611168384552
Auvergne,2013m10,-.9336450695991516
Auvergne,2013m11,-1.086301279067993
Auvergne,2013m12,-1.494533371925354
Auvergne,2014m1,-.3631026744842529
Auvergne,2014m2,-.5950937241315841
Auvergne,2014m3,-.0380388550460339
Auvergne,2014m4,-.8789891481399537
Auvergne,2014m5,-.4182267308235169
Auvergne,2014m6,-.1319557249546051
Auvergne,2014m7,.9019468545913696
Auvergne,2014m8,.9904835652094335
Auvergne,2014m9,.2369197621941566
Auvergne,2014m10,-.3685071170330048
Auvergne,2014m11,-.545214569568634
Auvergne,2014m12,-1.734454751014709
Auvergne,2015m1,-.153558012098074
Auvergne,2015m2,-.1401486739516258
Auvergne,2015m3,.3762544602155685
Auvergne,2015m4,.4845827236771584
Auvergne,2015m5,.3048493763431906
Auvergne,2015m6,-.2774474382400512
Auvergne,2015m7,.7485475182533264
Auvergne,2015m8,.1864707514643669
Auvergne,2015m9,-.5850947111845016
Auvergne,2015m10,-.8093048572540283
Auvergne,2015m11,-1.284856462478638
Auvergne,2015m12,-1.238834899663925
Auvergne,2016m1,-.0127287864685059
Auvergne,2016m2,-.1722225606441498
Auvergne,2016m3,-.029361364711076
Auvergne,2016m4,-.0824947848916054
Auvergne,2016m5,.0913268864154816
Auvergne,2016m6,
