family_life_f
-.7413911
-1.245856
-1.527152
-1.577866
-1.448905
-1.414265
-1.450578
.8614909
.5151221
.1969237
.4646485
-.4787074
.3304267
-.2780616
-.4060561
.1751397
-.3762574
-.3659771
.6494876
2.695298
1.506014
1.824424
-.3029736
-.6019135
.59129
.0886877
.6016531
-.4922828
.3595792
-.3060468
.0653358
1.827819
1.975464
2.338342
1.201695
-.0525735
.3142003
-.4592088
-.6282936
-.8251171
-.4729984
-.5508069
-.748658
.918112
.732699
.1463495
-.183549
-1.008768
-.1372387
-.7337663
-.7210151
-.969826
-.6067061
-1.126273
-.5042424
1.099332
1.263795
