date,cat_social_progress
2008m1,-.3995034
2008m2,-.1363591
2008m3,-.1085647
2008m4,-.3047952
2008m5,-.7620268
2008m6,-1.235661
2008m7,-1.419555
2008m8,-1.058542
2008m9,-.2819751
2008m10,.0671935
2008m11,-.0067096
2008m12,-.236562
2009m1,-.2523653
2009m2,-.0398055
2009m3,.0867718
2009m4,.0031874
2009m5,-.290008
2009m6,-.7662122
2009m7,-.9416897
2009m8,-.5202975
2009m9,.248542
2009m10,.6573248
2009m11,.6457455
2009m12,.3247036
2010m1,.1952945
2010m2,.3586907
2010m3,.3677173
2010m4,.2112985
2010m5,-.2173797
2010m6,-.6732853
2010m7,-.8357532
2010m8,-.491062
2010m9,.067345
2010m10,.3469237
2010m11,.2204607
2010m12,-.1107024
2011m1,-.3045774
2011m2,-.2586919
2011m3,-.1890985
2011m4,-.3947928
2011m5,-.7572058
2011m6,-1.0272
2011m7,-1.052806
2011m8,-.635487
2011m9,-.087221
2011m10,.1155027
2011m11,.0679846
2011m12,-.0573145
2012m1,-.0608982
2012m2,-.0560435
2012m3,-.1949119
2012m4,-.4232448
2012m5,-.8621393
2012m6,-1.202293
2012m7,-1.211329
2012m8,-.9630976
2012m9,-.6787819
2012m10,-.5954739
2012m11,-.6261386
2012m12,-.6512399
2013m1,-.4927718
2013m2,-.2836762
2013m3,-.2453203
2013m4,-.445455
2013m5,-.896399
2013m6,-1.28965
2013m7,-1.20506
2013m8,-.6603053
2013m9,.0216961
2013m10,.2096545
2013m11,-.0501755
2013m12,-.2463689
2014m1,-.1006011
2014m2,.2126896
2014m3,.4301015
2014m4,.4293529
2014m5,-.0603496
2014m6,-.6572211
2014m7,-.7075122
2014m8,.0059453
2014m9,.9238428
2014m10,1.349993
2014m11,1.347031
2014m12,1.266521
2015m1,1.361236
2015m2,1.48549
2015m3,1.506265
2015m4,1.190648
2015m5,.440872
2015m6,-.2104838
2015m7,-.2319872
2015m8,.5562222
2015m9,1.462043
2015m10,1.788612
2015m11,1.839547
2015m12,1.653476
2016m1,1.723603
2016m2,1.924897
2016m3,1.998412
2016m4,2.049302
