region,date,droite_id
Limousin,2013m1,.16911417
Limousin,2013m2,-.77543634
Limousin,2013m3,-1.3685236
Limousin,2013m4,-.73695481
Limousin,2013m5,-1.151765
Limousin,2013m6,-.67645687
Limousin,2013m7,-1.0048044
Limousin,2013m8,-1.3597603
Limousin,2013m9,.43105882
Limousin,2013m10,-.57678378
Limousin,2013m11,-.31108275
Limousin,2013m12,-.57521802
Limousin,2014m1,-.079997234
Limousin,2014m2,-.42992872
Limousin,2014m3,-.59946936
Limousin,2014m4,-.68758541
Limousin,2014m5,-.44230333
Limousin,2014m6,-1.3207723
Limousin,2014m7,-.94479096
Limousin,2014m8,-1.0416431
Limousin,2014m9,.91722769
Limousin,2014m10,.058044005
Limousin,2014m11,-.25044897
Limousin,2014m12,-.6402446
Limousin,2015m1,.71346027
Limousin,2015m2,.28437451
Limousin,2015m3,-.52554214
Limousin,2015m4,-.33082637
Limousin,2015m5,.77972031
Limousin,2015m6,1.38622
Limousin,2015m7,.34977639
Limousin,2015m8,-.24628778
Limousin,2015m9,2.3752823
Limousin,2015m10,1.2081308
Limousin,2015m11,.95587379
Limousin,2015m12,-.30688074
Limousin,2016m1,.82293296
Limousin,2016m2,-.08708667
Limousin,2016m3,-.031663373
Limousin,2016m4,-.29622707
Limousin,2016m5,.37597892
Limousin,2016m6,-.80291593
Limousin,2016m7,-.49869716
Limousin,2016m8,-.21781425
Limousin,2016m9,1.863537
Limousin,2016m10,2.1353941
Limousin,2016m11,1.5140886
Limousin,2016m12,.02558827
Limousin,2017m1,1.405803
Limousin,2017m2,.43949616
Limousin,2017m3,.39632478
