date,cat_civic_engagement
2011m1,.8644168
2011m2,.8491228
2011m3,.570491
2011m4,.1646151
2011m5,-.4300185
2011m6,-.8393286
2011m7,-.6525928
2011m8,.2057043
2011m9,1.121751
2011m10,1.255339
2011m11,.9751013
2011m12,.3021306
2012m1,.1057399
2012m2,.2248444
2012m3,.2326906
2012m4,.0632003
2012m5,-.3935727
2012m6,-.8862753
2012m7,-.8585725
2012m8,-.1602207
2012m9,.5880922
2012m10,.8777605
2012m11,.7441738
2012m12,.1932676
2013m1,-.1221979
2013m2,-.2260497
2013m3,-.4354535
2013m4,-.6475626
2013m5,-1.039789
2013m6,-1.40734
2013m7,-1.277939
2013m8,-.5478643
2013m9,.2867545
2013m10,.6486663
2013m11,.4811931
2013m12,.0071617
2014m1,-.1658723
2014m2,-.1288331
2014m3,-.3124892
2014m4,-.5038799
2014m5,-1.016218
2014m6,-1.589676
2014m7,-1.558772
2014m8,-.8293048
2014m9,-.0750429
2014m10,.2567362
2014m11,.277887
2014m12,.0373026
2015m1,.0013035
2015m2,.0285198
2015m3,.0430693
2015m4,.0479676
2015m5,-.3681498
2015m6,-.8592809
2015m7,-.8134983
2015m8,-.1027159
2015m9,.73472
2015m10,1.079942
2015m11,1.080219
2015m12,.7834719
2016m1,.7336507
2016m2,.8302668
2016m3,.7646915
2016m4,.786546
