date,swb_respect
2011m1,-.8703951
2011m2,-.5109126
2011m3,-.3564263
2011m4,-.1175421
2011m5,-.0975182
2011m6,.0817043
2011m7,.4559546
2011m8,-.0149438
2011m9,-.2024321
2011m10,-.0462277
2011m11,.07757
2011m12,-.0571632
2012m1,-.4472408
2012m2,-.4502309
2012m3,-.5211993
2012m4,-.4666143
2012m5,-.4565856
2012m6,-.3547207
2012m7,-.1248904
2012m8,-.1698125
2012m9,.0111367
2012m10,.2953695
2012m11,.4824145
2012m12,.4069756
2013m1,.1006209
2013m2,-.1777163
2013m3,-.5845547
2013m4,-.9620144
2013m5,-1.166941
2013m6,-.987318
2013m7,-.6071526
2013m8,-.3712058
2013m9,-.0493015
2013m10,.1518756
2013m11,.1996331
2013m12,.399716
2014m1,.2527003
2014m2,.0726533
2014m3,-.1068506
2014m4,-.241578
2014m5,-.3023482
2014m6,-.067742
2014m7,.1949004
2014m8,.4041316
2014m9,.7480652
2014m10,.7917957
2014m11,.4980456
2014m12,.3478623
2015m1,.4095346
2015m2,.525105
2015m3,.3782626
2015m4,-.1424437
2015m5,-.3881656
2015m6,.0215553
2015m7,.3998664
2015m8,.3945554
2015m9,.6948016
2015m10,1.45768
2015m11,2.117329
2015m12,2.327344
2016m1,2.177124
2016m2,1.990369
2016m3,1.650821
2016m4,1.16538
