region,date,health
Poitou-Charentes,2013m1,-.0681280646669237
Poitou-Charentes,2013m2,-.0945888036175778
Poitou-Charentes,2013m3,-.1325542320938487
Poitou-Charentes,2013m4,-.3141391733171124
Poitou-Charentes,2013m5,-.7188163878102052
Poitou-Charentes,2013m6,-.6813412988068241
Poitou-Charentes,2013m7,-.9586884598002622
Poitou-Charentes,2013m8,-.7976007681143912
Poitou-Charentes,2013m9,.0160629172858439
Poitou-Charentes,2013m10,-.0148060306367513
Poitou-Charentes,2013m11,-.0601402179975259
Poitou-Charentes,2013m12,-.6762845638563464
Poitou-Charentes,2014m1,.2677452365230573
Poitou-Charentes,2014m2,.1285216485787379
Poitou-Charentes,2014m3,-.2139395761646722
Poitou-Charentes,2014m4,-.031241203168113
Poitou-Charentes,2014m5,-.0964403605382693
Poitou-Charentes,2014m6,-.0853294904686903
Poitou-Charentes,2014m7,-.1851888156839107
Poitou-Charentes,2014m8,.1130583364712565
Poitou-Charentes,2014m9,.4447426102859409
Poitou-Charentes,2014m10,.5199325139585295
Poitou-Charentes,2014m11,.4225075060599728
Poitou-Charentes,2014m12,-.1447591832593868
Poitou-Charentes,2015m1,.6404542375944162
Poitou-Charentes,2015m2,.82652356161883
Poitou-Charentes,2015m3,1.040624947238125
Poitou-Charentes,2015m4,.4988724530527466
Poitou-Charentes,2015m5,.354239968092818
Poitou-Charentes,2015m6,.5484924945784243
Poitou-Charentes,2015m7,.0831079185009003
Poitou-Charentes,2015m8,.3638567776468239
Poitou-Charentes,2015m9,.6547365510150006
Poitou-Charentes,2015m10,.8970429885544275
Poitou-Charentes,2015m11,.9843141965470031
Poitou-Charentes,2015m12,.4190894085913897
Poitou-Charentes,2016m1,1.278584056778958
Poitou-Charentes,2016m2,1.29582462891152
Poitou-Charentes,2016m3,1.540512216326438
Poitou-Charentes,2016m4,1.183351038710067
Poitou-Charentes,2016m5,.7745792489302786
Poitou-Charentes,2016m6,
