civic_f
1.282577
1.015052
1.338551
1.268892
2.063666
2.161214
1.640652
.6038469
.1897001
.2969952
.3051389
.6190954
.0090297
.5434282
.6834447
.1739128
.5188724
1.38062
1.338369
.1794759
-.596347
-.1948136
.1660781
.1027784
-.3963381
-.0240765
.1665842
.4718184
.8819159
1.607476
.6018302
.0115412
-.8825439
-1.20642
-.1906593
-.3186728
-.4345652
-.8420242
-.2314103
-.870159
-.1640115
.2569042
.483456
-.9634572
-1.991652
-1.603655
-1.122687
-.3600896
-1.689064
-1.631282
-1.153839
-1.241271
-.642792
.1164678
-.6021525
-.9894204
-2.135978
