civic_f
.0511715
.7779554
.3575896
1.848494
.6800214
1.668973
2.218496
1.381581
.9898835
-.2819251
.0071587
.4254103
-.8587209
-.1491103
.1931756
.1387946
.9478062
1.102823
1.99922
.169177
.2745222
.198055
1.082578
-.6290835
-.6895252
.1965534
.052663
-.6704638
.2310744
.414657
1.303773
.5542243
-.0186181
-.1921808
1.269876
.3146729
-.2218137
-.8507568
-.2910787
-.3538197
.0952455
-.5326864
.0681869
-.8045914
-.9233724
-1.800951
-1.753115
-1.546566
-2.067628
-2.206637
-1.50244
-.7097614
-.9636844
-.7822456
.5739753
.4336005
-1.220615
