stress
-1.923945
-.7395492
-.1702534
.8848417
-.5104256
.413902
-.4349745
.151976
.310674
2.55876
2.225557
-.5096911
-.9675186
.0332357
-1.174802
-.0646882
-.5302083
-.3341842
.0296794
.6404446
1.557347
2.729626
.5851287
-.354746
.4538144
-.9332947
-.8514223
-1.156685
-1.050109
-1.876362
-.095248
.2264483
1.894302
1.997035
1.152199
1.231993
-.0093239
1.122804
-.459047
.1739009
-.4041323
.7694244
-.9518548
1.856903
1.88373
1.497506
1.405633
1.003229
.5801489
1.132194
1.350744
.3656686
.0701834
-.4829039
-1.183308
-.6454397
.9150802
