respect
1.387613
-.2819314
-.1899397
1.20226
-.5573798
.9661777
-.2744022
.0582263
-1.462725
-2.760101
-.7006857
-.1083192
.1121139
-1.295889
.9896303
-1.528922
-.8698679
1.370886
-.4110763
.0913201
-.538092
-1.5641
2.078473
.5481628
3.381821
.5760946
2.009813
-.3023288
2.363507
-.5752974
-.0012828
-.9114878
-.1483993
-.0489386
1.12089
2.015864
1.727658
.4527826
1.148849
-.3643139
.2650033
.1138439
.7124935
.5107049
-1.777062
-.0031128
-.2061953
1.829842
.1138163
-.3692564
.5745232
1.727369
.1919128
.0734635
.3351336
.0447956
-.3039368
