fin_security_f
1.397287
.5986548
-.1306769
.31149
-.6905053
.1489313
1.497566
1.54915
-.1097982
-.214061
.4866611
.4568561
-.4875106
.2057571
-.9393229
-.5712652
-1.092386
.2590953
.5984132
-.0283791
-2.048065
-1.7371
-.9148955
-.1687105
-.6900844
-.3140733
-1.310719
-1.346623
-1.537239
.1739366
1.18606
.7805999
-1.038754
-.3477785
-.6572381
.7177872
.94148
-.0082216
-.0912899
-.2784126
-.5569848
.2615299
2.079233
1.60223
-.9602594
-.4598858
.0327593
1.060952
.802543
-.076493
.0736628
-.7010009
-.8965296
.1646444
2.481216
2.178716
-1.642948
