date,cat_spirituality
2008m1,.7264655
2008m2,.7882758
2008m3,.7020481
2008m4,.5218291
2008m5,-.041144
2008m6,-.6401374
2008m7,-.8300236
2008m8,-.5085316
2008m9,.3105176
2008m10,.9502682
2008m11,1.023515
2008m12,.7122989
2009m1,.4841564
2009m2,.6358672
2009m3,.8174781
2009m4,.6832833
2009m5,.1651898
2009m6,-.501357
2009m7,-.7840479
2009m8,-.4499428
2009m9,.5958742
2009m10,1.59965
2009m11,1.965379
2009m12,1.782367
2010m1,1.53389
2010m2,1.570988
2010m3,1.689021
2010m4,1.674944
2010m5,1.199772
2010m6,.4066968
2010m7,-.1251383
2010m8,-.0307645
2010m9,.6922696
2010m10,1.340901
2010m11,1.398158
2010m12,.9247646
2011m1,.3956891
2011m2,.2057502
2011m3,.1043661
2011m4,-.1403962
2011m5,-.642937
2011m6,-1.226116
2011m7,-1.432301
2011m8,-1.155598
2011m9,-.510373
2011m10,.0740873
2011m11,.2847185
2011m12,.2271808
2012m1,.2415815
2012m2,.285887
2012m3,.0927672
2012m4,-.2611634
2012m5,-.8490747
2012m6,-1.411111
2012m7,-1.526692
2012m8,-1.109342
2012m9,-.4356976
2012m10,.0084814
2012m11,.0347445
2012m12,-.1966011
2013m1,-.345935
2013m2,-.3583549
2013m3,-.3671617
2013m4,-.5190519
2013m5,-.9660331
2013m6,-1.46112
2013m7,-1.60509
2013m8,-1.35342
2013m9,-.8104497
2013m10,-.4458237
2013m11,-.4186664
2013m12,-.5123339
2014m1,-.5061303
2014m2,-.3090992
2014m3,-.1988544
2014m4,-.183441
2014m5,-.5967941
2014m6,-1.125215
2014m7,-1.298987
2014m8,-.9571162
2014m9,-.3488537
2014m10,-.0109031
2014m11,.0787323
2014m12,.0354758
2015m1,.0571563
2015m2,.2285955
2015m3,.3564412
2015m4,.2277721
2015m5,-.3100948
2015m6,-.944073
2015m7,-1.158735
2015m8,-.7618418
2015m9,.0092212
2015m10,.5023772
2015m11,.5469714
2015m12,.4099072
2016m1,.2837395
2016m2,.2496753
2016m3,.3208732
2016m4,.5240071
