region,date,social
France,2013m1,.1018714228306304
France,2013m2,.4678354626521468
France,2013m3,.5123395283113826
France,2013m4,-.0354632972316308
France,2013m5,-.2818099566079168
France,2013m6,-.1001947887919166
France,2013m7,-1.386478223583915
France,2013m8,-1.407805453647267
France,2013m9,.4420180923559449
France,2013m10,.1047060316089879
France,2013m11,.6867578557946465
France,2013m12,-.8535583398558877
France,2014m1,1.021937611428174
France,2014m2,.6437897948040203
France,2014m3,.4546305992725221
France,2014m4,.4986813955686309
France,2014m5,.105448149821975
France,2014m6,-.2634829553690823
France,2014m7,-.7584988986226645
France,2014m8,-.9818161969835107
France,2014m9,.6589369225231084
France,2014m10,.4522550864653154
France,2014m11,.2873526154593988
France,2014m12,-.9936218275265261
France,2015m1,.3364187956533649
France,2015m2,.5840199190107259
France,2015m3,.5579409578984434
France,2015m4,.2390249244530093
France,2015m5,-.2569295239042152
France,2015m6,.0181652740998702
France,2015m7,-1.15110769867897
France,2015m8,-1.200370192527771
France,2015m9,.7161823779513891
France,2015m10,.2220596007325432
France,2015m11,.1398280297448351
France,2015m12,-.7458644184199247
France,2016m1,1.000150748274543
France,2016m2,.7220123672688549
France,2016m3,.7707452685995535
France,2016m4,.2064318619668484
France,2016m5,-.0299537046389146
France,2016m6,
