big_picture_f
.668562
.9309043
.6318089
.3948162
-.1102048
-1.331484
-1.653369
-.7080653
1.067985
.9204218
1.094159
.5642457
.4578223
.6608997
.2687232
.2901141
-.3131122
-1.589965
-1.930657
-.7290744
1.018078
.8503388
.7066706
-.0803409
-.2493769
.3965817
.0472622
.0473509
-.5029133
-1.584333
-1.82013
-.7101166
1.004169
.8563685
.7416568
.5616896
.2586622
.6532585
.2311205
.3456861
-.2088407
-1.406095
-1.776237
-.7033883
1.136801
.8725529
.7901514
.5114018
.3056715
.6780991
.4346339
.5067903
-.1882206
-1.623845
-2.095336
-.8718178
1.281465
