date,cat_education
2011m1,.4656783
2011m2,.6350687
2011m3,.701389
2011m4,.356633
2011m5,-.3438466
2011m6,-.9228117
2011m7,-.9847921
2011m8,-.3566055
2011m9,.8153749
2011m10,1.36648
2011m11,1.203266
2011m12,.7065391
2012m1,.4596575
2012m2,.5694346
2012m3,.7136627
2012m4,.4317487
2012m5,-.2471986
2012m6,-.8675873
2012m7,-.8255088
2012m8,-.1130316
2012m9,.6830586
2012m10,.7794838
2012m11,.2698634
2012m12,-.2387286
2013m1,-.1708608
2013m2,.0204997
2013m3,.0065151
2013m4,-.1611631
2013m5,-.5925155
2013m6,-1.051182
2013m7,-1.094505
2013m8,-.656683
2013m9,.0476899
2013m10,.2717612
2013m11,-.0939051
2013m12,-.6101211
2014m1,-.7683365
2014m2,-.7187222
2014m3,-.5391415
2014m4,-.4578086
2014m5,-.7839524
2014m6,-1.107472
2014m7,-1.056155
2014m8,-.3508994
2014m9,.525441
2014m10,.7444304
2014m11,.406471
2014m12,.0165673
2015m1,.0519852
2015m2,.1423377
2015m3,.0898233
2015m4,-.2272206
2015m5,-.7566478
2015m6,-.9807857
2015m7,-.7515156
2015m8,-.0133324
2015m9,.946231
2015m10,1.137109
2015m11,.8136118
2015m12,.4966857
2016m1,.5695865
2016m2,.6579839
2016m3,.595336
2016m4,.1456314
