laugh
-1.105411
-1.578835
-1.196085
-.8588613
-.8086059
-.0796993
-.3592025
-.8952172
-.216407
-1.315489
-.1983497
-1.406834
-1.235153
-.4670129
1.686174
.7892195
.2788075
.0496384
-.2801122
1.949805
-.4194146
-1.165453
-.6664653
-1.133201
-.4450178
.1476929
.939852
.9585502
1.080035
1.418784
1.06864
.4836214
.5185795
.5433251
1.528933
-.5404243
-.0925365
-1.209906
1.39695
.8160921
.7992265
.497623
.4922909
.9219537
.2687604
.9251629
.2549591
.1156566
-1.353812
-.3985639
-.2134695
.5717035
.6314348
-.0470338
.2913977
.3368073
.2048957
