date,cat_civic_engagement
2011m1,.1727001
2011m2,.2252477
2011m3,.2899514
2011m4,.3595112
2011m5,.0636862
2011m6,-.3259861
2011m7,-.3181964
2011m8,.1982502
2011m9,1.193065
2011m10,1.47331
2011m11,1.136994
2011m12,.4432424
2012m1,.2298882
2012m2,.3659899
2012m3,.2480555
2012m4,-.1255614
2012m5,-.5995957
2012m6,-.8640715
2012m7,-.5228003
2012m8,.2763576
2012m9,1.045409
2012m10,1.131889
2012m11,.7759423
2012m12,.3205104
2013m1,.1663689
2013m2,.3705882
2013m3,.3549702
2013m4,.2898695
2013m5,-.3268726
2013m6,-.869135
2013m7,-.9712632
2013m8,-.468234
2013m9,.321905
2013m10,.5992108
2013m11,.2649289
2013m12,-.1661358
2014m1,-.260261
2014m2,-.0425816
2014m3,-.013783
2014m4,-.3007133
2014m5,-.9616182
2014m6,-1.513935
2014m7,-1.516302
2014m8,-1.048396
2014m9,-.3620671
2014m10,-.099985
2014m11,-.088576
2014m12,-.2988533
2015m1,-.2394455
2015m2,-.1184015
2015m3,-.1110226
2015m4,-.3156703
2015m5,-.7911741
2015m6,-1.010195
2015m7,-1.050949
2015m8,-.6819305
2015m9,.1444988
2015m10,.3891586
2015m11,.2385098
2015m12,.0088738
2016m1,.1096444
2016m2,.4358168
2016m3,.9545714
2016m4,1.784796
