date,swb_job_satisfaction
2008m1,-1.625668
2008m2,-1.398788
2008m3,-1.232679
2008m4,-1.182261
2008m5,-1.423195
2008m6,-1.572031
2008m7,-1.651885
2008m8,-1.547742
2008m9,-.9805293
2008m10,-.1216592
2008m11,.6693622
2008m12,1.231
2009m1,1.576916
2009m2,1.599321
2009m3,1.268887
2009m4,.6789805
2009m5,.0775318
2009m6,-.3744653
2009m7,-.4345348
2009m8,-.2553006
2009m9,.1551049
2009m10,.5249372
2009m11,.6688628
2009m12,.5465187
2010m1,.5292499
2010m2,.5114501
2010m3,.5443282
2010m4,.5242965
2010m5,.229384
2010m6,-.093138
2010m7,-.3893587
2010m8,-.5885633
2010m9,-.5154617
2010m10,-.4279571
2010m11,-.4618225
2010m12,-.6170656
2011m1,-.8423575
2011m2,-.8607972
2011m3,-.9115589
2011m4,-1.028432
2011m5,-1.162901
2011m6,-1.294816
2011m7,-1.401006
2011m8,-1.381114
2011m9,-1.20557
2011m10,-.9516379
2011m11,-.7508413
2011m12,-.6549878
2012m1,-.6809435
2012m2,-.7467643
2012m3,-.8539113
2012m4,-1.00504
2012m5,-1.200853
2012m6,-1.364349
2012m7,-1.349805
2012m8,-1.052329
2012m9,-.6958628
2012m10,-.4755687
2012m11,-.5316526
2012m12,-.7472119
2013m1,-.922936
2013m2,-1.062864
2013m3,-1.071494
2013m4,-1.096956
2013m5,-1.313512
2013m6,-1.503404
2013m7,-1.624665
2013m8,-1.648468
2013m9,-1.69122
2013m10,-1.672684
2013m11,-1.672502
2013m12,-1.583206
2014m1,-1.36173
2014m2,-1.245315
2014m3,-1.301595
2014m4,-1.477688
2014m5,-1.77383
2014m6,-1.972718
2014m7,-2.10931
2014m8,-2.180967
2014m9,-2.163627
2014m10,-2.198484
2014m11,-2.205831
2014m12,-2.17564
2015m1,-2.205927
2015m2,-2.172617
2015m3,-2.130756
2015m4,-2.133085
2015m5,-2.283861
2015m6,-2.364224
2015m7,-2.309615
2015m8,-2.20071
2015m9,-2.015401
2015m10,-1.913951
2015m11,-1.885288
2015m12,-1.920982
2016m1,-1.985755
2016m2,-2.007958
2016m3,-2.033733
2016m4,-1.907226
