date,swb_job_satisfaction
2008m1,-.6145333
2008m2,-.6447025
2008m3,-.6744398
2008m4,-.5587006
2008m5,-.5455238
2008m6,-.6453174
2008m7,-.6843596
2008m8,-.5672488
2008m9,-.0950555
2008m10,.4432829
2008m11,1.020367
2008m12,1.459469
2009m1,1.875695
2009m2,1.962866
2009m3,1.783551
2009m4,1.468814
2009m5,1.052828
2009m6,.8104744
2009m7,.6885222
2009m8,.5430536
2009m9,.6970787
2009m10,.9755036
2009m11,1.07997
2009m12,.9439959
2010m1,.7540925
2010m2,.6288542
2010m3,.5272926
2010m4,.5890836
2010m5,.6133106
2010m6,.7485928
2010m7,.8125172
2010m8,.6555771
2010m9,.6107633
2010m10,.6093282
2010m11,.7119268
2010m12,.5239231
2011m1,.2272666
2011m2,.0038981
2011m3,-.075478
2011m4,-.0905431
2011m5,-.1166841
2011m6,-.1451168
2011m7,-.1658231
2011m8,-.2153473
2011m9,-.1261328
2011m10,-.0880998
2011m11,-.1324663
2011m12,-.217766
2012m1,-.2779582
2012m2,-.3262479
2012m3,-.4854452
2012m4,-.5386863
2012m5,-.5467366
2012m6,-.5151064
2012m7,-.4085827
2012m8,-.2892282
2012m9,-.1220067
2012m10,-.0195572
2012m11,-.1303234
2012m12,-.338229
2013m1,-.4819604
2013m2,-.6159264
2013m3,-.6857136
2013m4,-.8143276
2013m5,-.9621336
2013m6,-1.078194
2013m7,-1.127691
2013m8,-1.155188
2013m9,-1.101987
2013m10,-1.058322
2013m11,-1.03643
2013m12,-.9023807
2014m1,-.8058047
2014m2,-.834591
2014m3,-.9301821
2014m4,-1.065473
2014m5,-1.193972
2014m6,-1.239509
2014m7,-1.308156
2014m8,-1.442967
2014m9,-1.505251
2014m10,-1.582528
2014m11,-1.65071
2014m12,-1.647966
2015m1,-1.652533
2015m2,-1.644881
2015m3,-1.657342
2015m4,-1.687739
2015m5,-1.707488
2015m6,-1.689052
2015m7,-1.664831
2015m8,-1.676903
2015m9,-1.56232
2015m10,-1.494905
2015m11,-1.542621
2015m12,-1.652544
2016m1,-1.759979
2016m2,-1.778718
2016m3,-1.686019
2016m4,-1.505382
