region,date,leisure
Poitou-Charentes,2013m1,-.7149340137839317
Poitou-Charentes,2013m2,-.0087990313768387
Poitou-Charentes,2013m3,-.9082139432430267
Poitou-Charentes,2013m4,-.1866976544260979
Poitou-Charentes,2013m5,.0821798145771027
Poitou-Charentes,2013m6,-.4998365119099617
Poitou-Charentes,2013m7,-.1438396349549294
Poitou-Charentes,2013m8,.7834252834436484
Poitou-Charentes,2013m9,.2940503396093845
Poitou-Charentes,2013m10,-.0629009306430817
Poitou-Charentes,2013m11,-.3566301651299
Poitou-Charentes,2013m12,-.5338426865637302
Poitou-Charentes,2014m1,-.5622304254211485
Poitou-Charentes,2014m2,-.0959171373397112
Poitou-Charentes,2014m3,-.2386256419122219
Poitou-Charentes,2014m4,.1723156692460179
Poitou-Charentes,2014m5,.4855697583407164
Poitou-Charentes,2014m6,.0977968350052834
Poitou-Charentes,2014m7,.6203603744506836
Poitou-Charentes,2014m8,1.626734040677547
Poitou-Charentes,2014m9,-.2855441831052303
Poitou-Charentes,2014m10,-.1949175633490086
Poitou-Charentes,2014m11,-.3672500643879175
Poitou-Charentes,2014m12,-.6106543578207493
Poitou-Charentes,2015m1,-.8691983092576265
Poitou-Charentes,2015m2,.1623028665781021
Poitou-Charentes,2015m3,.2242120802402496
Poitou-Charentes,2015m4,.3521617352962494
Poitou-Charentes,2015m5,.5278009828180075
Poitou-Charentes,2015m6,.2935468629002571
Poitou-Charentes,2015m7,.8431059345602989
Poitou-Charentes,2015m8,1.72896933555603
Poitou-Charentes,2015m9,.1372975185513496
Poitou-Charentes,2015m10,.313088521361351
Poitou-Charentes,2015m11,.2173150032758713
Poitou-Charentes,2015m12,.5961182862520218
Poitou-Charentes,2016m1,-.0594135522842407
Poitou-Charentes,2016m2,.8911973363719881
Poitou-Charentes,2016m3,.5251934910193086
Poitou-Charentes,2016m4,1.002971962094307
Poitou-Charentes,2016m5,.4118415787816048
Poitou-Charentes,2016m6,
