date,swb_happiness
2008m1,.2385142
2008m2,.2350829
2008m3,.3754707
2008m4,.490395
2008m5,.7121347
2008m6,.8524437
2008m7,.4028524
2008m8,-.1047083
2008m9,-.7992381
2008m10,-1.34576
2008m11,-1.546927
2008m12,-1.835143
2009m1,-2.381292
2009m2,-2.320491
2009m3,-1.837634
2009m4,-1.428259
2009m5,-.8241612
2009m6,-.585164
2009m7,-.8695711
2009m8,-1.375522
2009m9,-1.837708
2009m10,-2.247903
2009m11,-2.561925
2009m12,-2.891134
2010m1,-3.307208
2010m2,-2.864998
2010m3,-2.27998
2010m4,-1.682539
2010m5,-1.22769
2010m6,-1.132116
2010m7,-1.487967
2010m8,-1.932842
2010m9,-1.883323
2010m10,-1.385483
2010m11,-.7861281
2010m12,-.7359766
2011m1,-.87126
2011m2,-.847441
2011m3,-.7666619
2011m4,-.5898868
2011m5,-.5281823
2011m6,-.6699638
2011m7,-.8628329
2011m8,-1.026967
2011m9,-1.042704
2011m10,-.985505
2011m11,-1.058196
2011m12,-1.144039
2012m1,-1.29787
2012m2,-1.131172
2012m3,-.8420029
2012m4,-.6373301
2012m5,-.5089184
2012m6,-.3819309
2012m7,-.5296209
2012m8,-.9017872
2012m9,-1.012999
2012m10,-1.040048
2012m11,-1.124444
2012m12,-1.175051
2013m1,-1.297128
2013m2,-1.059382
2013m3,-.8326865
2013m4,-.7943701
2013m5,-.6240029
2013m6,-.2972762
2013m7,-.2133425
2013m8,-.3969419
2013m9,-.5255391
2013m10,-.4401257
2013m11,-.39691
2013m12,-.5445512
2014m1,-.7770106
2014m2,-.5980901
2014m3,-.2434766
2014m4,.1141001
2014m5,.2563028
2014m6,.1046633
2014m7,-.2905747
2014m8,-.6938453
2014m9,-.6615485
2014m10,-.3232902
2014m11,-.0126575
2014m12,-.0361443
2015m1,-.1774461
2015m2,-.0065296
2015m3,-.0073494
2015m4,-.0534785
2015m5,.0097097
2015m6,.0515742
2015m7,-.1040346
2015m8,-.3399327
2015m9,-.2752794
2015m10,-.0984376
2015m11,.149647
2015m12,.2049447
2016m1,-.0157432
2016m2,-.1163696
2016m3,.0195678
2016m4,.4494845
