date,cat_spirituality
2011m1,.2894475
2011m2,.5874534
2011m3,.7612992
2011m4,.7268251
2011m5,.2068961
2011m6,-.4430935
2011m7,-.7227312
2011m8,-.3450672
2011m9,.5387591
2011m10,1.076602
2011m11,1.18426
2011m12,.8375364
2012m1,.6464512
2012m2,.6574627
2012m3,.5657563
2012m4,.3293556
2012m5,-.4181215
2012m6,-1.183251
2012m7,-1.381303
2012m8,-.9631034
2012m9,-.2809642
2012m10,.0849218
2012m11,.08116
2012m12,-.1957721
2013m1,-.2500776
2013m2,.0870227
2013m3,.244777
2013m4,-.0071157
2013m5,-.7717822
2013m6,-1.51783
2013m7,-1.619737
2013m8,-1.154538
2013m9,-.2958672
2013m10,.2414998
2013m11,.2268746
2013m12,-.094092
2014m1,-.2230452
2014m2,-.1241862
2014m3,-.0929764
2014m4,-.1835734
2014m5,-.7098082
2014m6,-1.279976
2014m7,-1.411817
2014m8,-1.106251
2014m9,-.4102733
2014m10,.0551151
2014m11,.2249942
2014m12,.2107537
2015m1,.2842547
2015m2,.6376926
2015m3,.8830734
2015m4,.7990124
2015m5,.097611
2015m6,-.7518455
2015m7,-1.011189
2015m8,-.4527517
2015m9,.3370989
2015m10,.7710465
2015m11,.9665226
2015m12,.9078189
2016m1,.8278153
2016m2,.9690322
2016m3,.9944375
2016m4,1.061502
