personal_security_f
-1.01829
-.1430654
-.3831529
-.342306
-.6003039
-1.158973
-.4219744
-1.132113
-.1179724
-.6652197
.0265448
.3518801
-.1235373
-.7383064
-.2475763
-.4026311
-.8219801
-.8490759
.1039636
.005233
-1.170782
-.7988319
.1552827
4.375324
3.980253
.1227404
.5781901
1.157078
.3792055
.0065577
.7605273
-.4858173
-.2366566
-.9707876
.4711919
.3001243
-1.158763
-.5944251
-.3795558
-.0983206
-.138925
.4588141
.260732
.4219916
-1.011221
.0219731
1.124205
1.576146
.3780387
-.2281566
.0519247
-.0189507
-.051976
-.1992832
-.0580603
.2862547
-.5871858
