date,swb_sadness
2011m1,.1585584
2011m2,.7527223
2011m3,.8275285
2011m4,.5489217
2011m5,-.0883719
2011m6,-.7185374
2011m7,-.9334508
2011m8,-.5731822
2011m9,-.0245767
2011m10,.2638362
2011m11,.5050814
2011m12,.4432344
2012m1,-.0111577
2012m2,-.2899956
2012m3,-.3837244
2012m4,-.5986049
2012m5,-.839547
2012m6,-.9446095
2012m7,-.8015354
2012m8,-.4457908
2012m9,.0892774
2012m10,.6198328
2012m11,1.227361
2012m12,1.754162
2013m1,1.582533
2013m2,1.25659
2013m3,.6487609
2013m4,-.0876441
2013m5,-.7444803
2013m6,-1.307493
2013m7,-1.376018
2013m8,-.8041614
2013m9,-.2465942
2013m10,.0412658
2013m11,.5016819
2013m12,.6875797
2014m1,.5517076
2014m2,.3841952
2014m3,.0369073
2014m4,-.6154221
2014m5,-1.054063
2014m6,-1.317801
2014m7,-1.197678
2014m8,-.6019874
2014m9,-.1218869
2014m10,-.0319622
2014m11,.1476915
2014m12,.1126397
2015m1,-.2177077
2015m2,-.5298387
2015m3,-.9137412
2015m4,-1.180633
2015m5,-1.491921
2015m6,-1.637763
2015m7,-1.317528
2015m8,-.7133809
2015m9,-.2574975
2015m10,.3281977
2015m11,.78067
2015m12,.7139626
2016m1,.0685128
2016m2,-.3919114
2016m3,-.5488975
2016m4,-.936478
