region,date,leisure
Pays de la Loire,2013m1,-.6289588570594787
Pays de la Loire,2013m2,-.152269572019577
Pays de la Loire,2013m3,-.6673032104969024
Pays de la Loire,2013m4,-.6879651725292206
Pays de la Loire,2013m5,-.2286571174860001
Pays de la Loire,2013m6,-.423245272692293
Pays de la Loire,2013m7,-.3688098430633545
Pays de la Loire,2013m8,.5479538410902023
Pays de la Loire,2013m9,-.1864053189754486
Pays de la Loire,2013m10,-.4774023815989494
Pays de la Loire,2013m11,-.6802104204893112
Pays de la Loire,2013m12,-.4906678110361099
Pays de la Loire,2014m1,-.8279180139303207
Pays de la Loire,2014m2,.0839905202388763
Pays de la Loire,2014m3,-.3222985431551934
Pays de la Loire,2014m4,-.1472294494509697
Pays de la Loire,2014m5,-.2325854543596506
Pays de la Loire,2014m6,-.0115984320640564
Pays de la Loire,2014m7,.9097467303276062
Pays de la Loire,2014m8,1.258197773993015
Pays de la Loire,2014m9,.5707384362816811
Pays de la Loire,2014m10,.1409976541996002
Pays de la Loire,2014m11,-.2397538840770722
Pays de la Loire,2014m12,-.1846493363380432
Pays de la Loire,2015m1,-.1639877945184708
Pays de la Loire,2015m2,.8666708827018738
Pays de la Loire,2015m3,.4226517856121063
Pays de la Loire,2015m4,.6971107721328735
Pays de la Loire,2015m5,.2989902198314667
Pays de la Loire,2015m6,.0874267280101776
Pays de la Loire,2015m7,.5890844598412514
Pays de la Loire,2015m8,1.562819910049438
Pays de la Loire,2015m9,.3447412222623825
Pays de la Loire,2015m10,.4785633355379105
Pays de la Loire,2015m11,-.0985823512077331
Pays de la Loire,2015m12,.1390442371368408
Pays de la Loire,2016m1,.2148000784218311
Pays de la Loire,2016m2,.6343438982963562
Pays de la Loire,2016m3,.1811655044555664
Pays de la Loire,2016m4,1.015001380443573
Pays de la Loire,2016m5,.1782822132110596
Pays de la Loire,2016m6,
