worry
1.060618
.9556536
.3094055
.7660306
.5966972
-.5280299
.3494107
1.713094
1.104814
1.421777
.3659928
.7152392
.2969829
.1710554
-.7459598
-.4897189
-.4604208
.8075966
-.6997697
.8820273
1.214055
1.271517
1.879935
.9639388
.4867856
-.0615216
-1.185441
-.0153436
-.2311026
-.7214817
-.709655
.3885421
.7758754
.6718121
.6338134
-.1334952
-.0636345
.2195051
-.7807643
.1152934
.2570066
-.0603823
.0161936
-.0975832
.4387572
.0311472
.2231405
.4503162
.227635
.0683389
-.393322
-.2478458
-.5949254
-.6056127
.0079087
-.2073732
.2854719
