date,cat_social_progress
2008m1,-.2865354
2008m2,-.3653537
2008m3,-.2683524
2008m4,-.0386239
2008m5,-.5143159
2008m6,-1.078287
2008m7,-1.339047
2008m8,-1.213204
2008m9,-.7563346
2008m10,-.4878305
2008m11,-.5450792
2008m12,-.8038517
2009m1,-.774959
2009m2,-.513047
2009m3,-.6488106
2009m4,-.8854457
2009m5,-1.160116
2009m6,-1.558784
2009m7,-1.685503
2009m8,-1.491442
2009m9,-.9304109
2009m10,-.2965108
2009m11,.2304006
2009m12,.6463302
2010m1,.8022625
2010m2,.7728689
2010m3,.7238501
2010m4,.6714864
2010m5,.4249226
2010m6,.194541
2010m7,-.085583
2010m8,.0205494
2010m9,.1017892
2010m10,-.0887134
2010m11,-.2934259
2010m12,-.4773718
2011m1,-.4932638
2011m2,-.3404865
2011m3,-.3767322
2011m4,-.5339876
2011m5,-1.06857
2011m6,-1.42608
2011m7,-1.422016
2011m8,-1.000805
2011m9,-.5054715
2011m10,-.1135269
2011m11,-.0991454
2011m12,-.3692673
2012m1,-.5997833
2012m2,-.6897227
2012m3,-.7060527
2012m4,-.6351334
2012m5,-.7420352
2012m6,-.9102494
2012m7,-.9308353
2012m8,-.5419937
2012m9,-.0537852
2012m10,.2092658
2012m11,.1565163
2012m12,.0441692
2013m1,.2127822
2013m2,.2965369
2013m3,.2661356
2013m4,.0217438
2013m5,-.3557558
2013m6,-.5512589
2013m7,-.5251969
2013m8,-.1906369
2013m9,.3803419
2013m10,.7564927
2013m11,.8120762
2013m12,.6110322
2014m1,.3813125
2014m2,.4630078
2014m3,.5224541
2014m4,.5507319
2014m5,.3226298
2014m6,.1660742
2014m7,.1597954
2014m8,.4695212
2014m9,.8348414
2014m10,.9339966
2014m11,.9792618
2014m12,1.063444
2015m1,1.300946
2015m2,1.572112
2015m3,1.424596
2015m4,1.066662
2015m5,.3539991
2015m6,-.010507
2015m7,-.0980639
2015m8,.224883
2015m9,.9162267
2015m10,1.238276
2015m11,1.354876
2015m12,1.327107
2016m1,1.536489
2016m2,1.850219
2016m3,2.030949
2016m4,2.476798
