date,cat_job_growth
2008m1,2.325607
2008m2,2.293872
2008m3,2.228947
2008m4,1.883009
2008m5,1.42987
2008m6,1.128254
2008m7,.8891469
2008m8,.9862748
2008m9,1.400262
2008m10,1.695205
2008m11,1.620863
2008m12,1.705546
2009m1,1.813829
2009m2,1.819061
2009m3,1.612799
2009m4,1.134588
2009m5,.7591132
2009m6,.434973
2009m7,.0381054
2009m8,-.0006079
2009m9,.2008909
2009m10,.3799904
2009m11,.3066632
2009m12,.5104974
2010m1,.8052908
2010m2,1.018242
2010m3,1.129603
2010m4,.8699341
2010m5,.2263019
2010m6,-.3924642
2010m7,-.8751103
2010m8,-.947368
2010m9,-.6738963
2010m10,-.2601358
2010m11,-.2540782
2010m12,-.4476399
2011m1,-.3950298
2011m2,-.1725512
2011m3,.0166947
2011m4,.021499
2011m5,-.3187349
2011m6,-.6404067
2011m7,-.8737633
2011m8,-.9126657
2011m9,-.9121984
2011m10,-.8925159
2011m11,-.97812
2011m12,-1.064671
2012m1,-.9284257
2012m2,-.70247
2012m3,-.5348236
2012m4,-.5266691
2012m5,-.6526266
2012m6,-.7723228
2012m7,-.9363568
2012m8,-1.053376
2012m9,-.906684
2012m10,-.8100671
2012m11,-.853081
2012m12,-.9566947
2013m1,-.8570971
2013m2,-.7367514
2013m3,-.6550889
2013m4,-.6429996
2013m5,-.599943
2013m6,-.6142747
2013m7,-.7801601
2013m8,-.9031862
2013m9,-.8956774
2013m10,-.8137015
2013m11,-.8840749
2013m12,-.936116
2014m1,-.7165809
2014m2,-.5126371
2014m3,-.3277752
2014m4,-.1924912
2014m5,-.2307069
2014m6,-.4984207
2014m7,-.8170319
2014m8,-1.085136
2014m9,-1.114699
2014m10,-.8795218
2014m11,-.7484141
2014m12,-.6088041
2015m1,-.2925516
2015m2,-.037081
2015m3,.0641418
2015m4,.0641014
2015m5,.1188315
2015m6,.1840928
2015m7,.1341096
2015m8,.0352997
2015m9,.1572155
2015m10,.3116958
2015m11,.3299816
2015m12,.4435814
2016m1,.6321909
2016m2,.7692674
2016m3,.9203698
2016m4,1.176664
