respect
.6516509
1.711883
1.297473
.8773989
.0894448
1.12115
-.5122892
-.2576305
-.5638634
-1.773162
-1.713414
-2.14108
.5124993
.2879582
.0188982
-.6655281
-1.307114
-.4178102
-.0545744
-.8957548
-1.090881
-1.582508
-.8329071
-.3262508
1.625426
1.194486
.5496737
.2153638
.5258097
.2736477
-.1030755
-.4300894
-.4299908
-1.236879
-.1381218
-1.056088
.7888164
.201273
1.686434
1.327064
-.1614569
.5452533
.973185
-.5363337
.5038388
.10163
.3203917
-.1320576
1.599851
1.527613
3.059259
2.030025
1.779131
1.63161
1.590411
.1084828
.171828
