date,cat_civic_engagement
2011m1,.8257852
2011m2,1.207641
2011m3,1.323734
2011m4,1.0659
2011m5,.2432222
2011m6,-.447077
2011m7,-.5488811
2011m8,-.0041344
2011m9,.8049155
2011m10,1.14009
2011m11,.8250886
2011m12,.2736158
2012m1,.2593317
2012m2,.4990418
2012m3,.5747715
2012m4,.2464563
2012m5,-.529335
2012m6,-1.010398
2012m7,-.753283
2012m8,-.0271533
2012m9,.6743542
2012m10,.9353155
2012m11,.9166116
2012m12,.6089996
2013m1,.5981301
2013m2,.6398864
2013m3,.394604
2013m4,-.0333182
2013m5,-.7241167
2013m6,-1.275712
2013m7,-1.332621
2013m8,-1.002205
2013m9,-.4922348
2013m10,-.1537545
2013m11,-.1515637
2013m12,-.2606335
2014m1,-.158283
2014m2,.1812638
2014m3,.3305442
2014m4,.0583714
2014m5,-.6777872
2014m6,-1.343522
2014m7,-1.474804
2014m8,-1.098927
2014m9,-.5719273
2014m10,-.4279229
2014m11,-.4961621
2014m12,-.7272144
2015m1,-.6817529
2015m2,-.5121539
2015m3,-.3837525
2015m4,-.5337815
2015m5,-.9193371
2015m6,-1.127871
2015m7,-.8248469
2015m8,-.1037134
2015m9,.6519024
2015m10,.7660349
2015m11,.5970696
2015m12,.3353833
2016m1,.4269035
2016m2,.8120315
2016m3,1.160923
2016m4,1.432256
