date,cat_social_progress
2011m1,-.367479
2011m2,-.2120105
2011m3,-.1810236
2011m4,-.2893899
2011m5,-.7623447
2011m6,-1.130384
2011m7,-1.03668
2011m8,-.4998064
2011m9,.0180144
2011m10,.136132
2011m11,-.0904932
2011m12,-.4108234
2012m1,-.3973871
2012m2,-.1548329
2012m3,-.0576342
2012m4,-.1829446
2012m5,-.6698519
2012m6,-1.08907
2012m7,-1.103597
2012m8,-.6854518
2012m9,-.1959098
2012m10,.0397632
2012m11,-.0481821
2012m12,-.3818655
2013m1,-.3582317
2013m2,-.1078569
2013m3,.0441989
2013m4,.0345188
2013m5,-.4479035
2013m6,-.9903247
2013m7,-1.226842
2013m8,-1.083274
2013m9,-.7802515
2013m10,-.7958824
2013m11,-.8897197
2013m12,-.9212552
2014m1,-.7145833
2014m2,-.4159143
2014m3,-.3226843
2014m4,-.3354066
2014m5,-.6132861
2014m6,-.7962328
2014m7,-.5214245
2014m8,.1691051
2014m9,.8298516
2014m10,1.118308
2014m11,.992211
2014m12,.727741
2015m1,.7211208
2015m2,1.014349
2015m3,1.510286
2015m4,1.616068
2015m5,1.024255
2015m6,.4053313
2015m7,.1682744
2015m8,.6213816
2015m9,1.318566
2015m10,1.435894
2015m11,1.232891
2015m12,.9204175
2016m1,1.005735
2016m2,1.338758
2016m3,1.401806
2016m4,1.423258
