region,date,family1
Basse-Normandie,2013m1,-.4941487312316895
Basse-Normandie,2013m2,-.7279784679412842
Basse-Normandie,2013m3,-.7258687019348145
Basse-Normandie,2013m4,-.874870240688324
Basse-Normandie,2013m5,-.2565362975001335
Basse-Normandie,2013m6,-.9469947693869472
Basse-Normandie,2013m7,-.4065939486026764
Basse-Normandie,2013m8,.0477341115474701
Basse-Normandie,2013m9,.1565563725307584
Basse-Normandie,2013m10,-.2041678261011839
Basse-Normandie,2013m11,-.2252520322799683
Basse-Normandie,2013m12,-1.001139104366302
Basse-Normandie,2014m1,-.1925503443926573
Basse-Normandie,2014m2,-.2121326923370361
Basse-Normandie,2014m3,-.1945613175630569
Basse-Normandie,2014m4,.7400625348091125
Basse-Normandie,2014m5,.4654798284173012
Basse-Normandie,2014m6,-.0685909688472748
Basse-Normandie,2014m7,.1762470602989197
Basse-Normandie,2014m8,.0689313691109419
Basse-Normandie,2014m9,.0802414566278458
Basse-Normandie,2014m10,-.0006330609321594
Basse-Normandie,2014m11,-.0227126181125641
Basse-Normandie,2014m12,-1.014293268322945
Basse-Normandie,2015m1,-.5582148730754852
Basse-Normandie,2015m2,-.0050591826438904
Basse-Normandie,2015m3,.2911916077136993
Basse-Normandie,2015m4,.1660827100276947
Basse-Normandie,2015m5,.3054879605770111
Basse-Normandie,2015m6,.4197473973035812
Basse-Normandie,2015m7,.6131322309374809
Basse-Normandie,2015m8,.9378984346985817
Basse-Normandie,2015m9,.9666526904329658
Basse-Normandie,2015m10,-.4107359647750854
Basse-Normandie,2015m11,-.2429864704608917
Basse-Normandie,2015m12,-.2151440382003784
Basse-Normandie,2016m1,.7043676599860191
Basse-Normandie,2016m2,.2971279919147491
Basse-Normandie,2016m3,.8900990784168243
Basse-Normandie,2016m4,.8705811500549316
Basse-Normandie,2016m5,.6191666126251221
Basse-Normandie,2016m6,
