region,date,politics_security
Bretagne,2013m1,-.2725578139536083
Bretagne,2013m2,-.2631590507924557
Bretagne,2013m3,-.2756935581564903
Bretagne,2013m4,-.3142927452921868
Bretagne,2013m5,-.2392502095550299
Bretagne,2013m6,-.719475245848298
Bretagne,2013m7,-1.138597676157951
Bretagne,2013m8,-.6312884993851184
Bretagne,2013m9,-.3356048442423344
Bretagne,2013m10,-.0663429699838161
Bretagne,2013m11,.6114406071603298
Bretagne,2013m12,.256478588283062
Bretagne,2014m1,.2482278496026993
Bretagne,2014m2,.564283388108015
Bretagne,2014m3,.639712942391634
Bretagne,2014m4,-.0021795585751534
Bretagne,2014m5,.2687070082873106
Bretagne,2014m6,-.266631630063057
Bretagne,2014m7,-.8025686621665955
Bretagne,2014m8,-.6571284070611
Bretagne,2014m9,-.0803803469985724
Bretagne,2014m10,-.0050281971693039
Bretagne,2014m11,.2114653930068016
Bretagne,2014m12,.1413942210376263
Bretagne,2015m1,.7656853403896093
Bretagne,2015m2,.5242575387470424
Bretagne,2015m3,1.24357049651444
Bretagne,2015m4,.0501136798411608
Bretagne,2015m5,-.2325181197375059
Bretagne,2015m6,-.8143728002905846
Bretagne,2015m7,-.6496016182005405
Bretagne,2015m8,-.7698681961745024
Bretagne,2015m9,.4241618477739394
Bretagne,2015m10,.3248643562197685
Bretagne,2015m11,1.266127786040306
Bretagne,2015m12,1.000415828451514
Bretagne,2016m1,.438814252614975
Bretagne,2016m2,-.0115926682949066
Bretagne,2016m3,.5102379158139229
Bretagne,2016m4,.6607437044382095
Bretagne,2016m5,.4048801511526108
Bretagne,2016m6,
