date,swb_job_satisfaction
2008m1,-.5078101
2008m2,-.5967873
2008m3,-.6666402
2008m4,-.7049901
2008m5,-.7994102
2008m6,-.8441202
2008m7,-.693999
2008m8,-.4036426
2008m9,.1493949
2008m10,.7941791
2008m11,1.404152
2008m12,1.792405
2009m1,1.94539
2009m2,1.885273
2009m3,1.54665
2009m4,1.108863
2009m5,.6741853
2009m6,.4280685
2009m7,.4246105
2009m8,.5084918
2009m9,.8117021
2009m10,1.156617
2009m11,1.147861
2009m12,.8914027
2010m1,.7383394
2010m2,.7759826
2010m3,.8851596
2010m4,.7837777
2010m5,.6088825
2010m6,.613508
2010m7,.6663543
2010m8,.6413983
2010m9,.6056153
2010m10,.5464972
2010m11,.4203973
2010m12,.2032333
2011m1,-.0980454
2011m2,-.1983725
2011m3,-.2499695
2011m4,-.3115534
2011m5,-.4573678
2011m6,-.547405
2011m7,-.556103
2011m8,-.5093033
2011m9,-.4038678
2011m10,-.2933358
2011m11,-.2829474
2011m12,-.4155883
2012m1,-.5458522
2012m2,-.5902767
2012m3,-.569475
2012m4,-.5575343
2012m5,-.602031
2012m6,-.6259792
2012m7,-.6525658
2012m8,-.6436554
2012m9,-.4281595
2012m10,-.2157529
2012m11,-.2284704
2012m12,-.5204259
2013m1,-.7374313
2013m2,-.9089
2013m3,-1.03718
2013m4,-1.085911
2013m5,-1.185375
2013m6,-1.247424
2013m7,-1.263821
2013m8,-1.240592
2013m9,-1.118702
2013m10,-1.039877
2013m11,-1.010376
2013m12,-.9712159
2014m1,-.9784968
2014m2,-1.056733
2014m3,-1.193932
2014m4,-1.313888
2014m5,-1.448101
2014m6,-1.510596
2014m7,-1.523894
2014m8,-1.57435
2014m9,-1.568249
2014m10,-1.543434
2014m11,-1.600113
2014m12,-1.662939
2015m1,-1.616399
2015m2,-1.446853
2015m3,-1.315329
2015m4,-1.406763
2015m5,-1.582754
2015m6,-1.688826
2015m7,-1.738644
2015m8,-1.84401
2015m9,-1.811508
2015m10,-1.702629
2015m11,-1.598901
2015m12,-1.578058
2016m1,-1.62756
2016m2,-1.65836
2016m3,-1.473026
2016m4,-1.024575
