job_market_f
1.794803
2.359818
.8658714
2.476249
.0791674
1.15462
.2944192
-.2970045
-.8142672
-1.705934
-1.686814
-2.192945
-.7034374
.6292426
-.7842799
-.3648932
.8056548
1.09185
.5330318
-.9353483
.4009042
-1.177266
-.7359483
-.1054204
1.792165
.6745827
-.5492844
.4190406
.729846
-.0201136
-.0931327
.0314505
.0685036
.6279941
.5511841
-.43523
1.064651
1.431893
.1703488
.1765088
-.5168324
-.3724816
.4716054
-1.232799
-1.818581
-.4922067
-1.234146
.1257564
.2438234
.0964736
.7753021
-.8698543
-.4893698
.4558057
-.6010011
-1.4074
-.7565758
