civic_f
.9092678
1.551528
2.082827
.655252
2.270774
2.171465
2.016441
.4290445
-.1668757
-.7663016
.4064892
.7827067
-.5493585
.0433644
-.0486553
-.3267724
-.0786519
1.098804
.1056144
.4012155
-.4047497
-.3435158
1.135419
.3605538
.3439556
.6093603
.2821954
.1149483
.2133225
.1644057
.5446684
.5519983
-1.394877
-.9149733
.1285554
-.2164579
-2.117089
-.7377691
-.9414129
-.6257702
-.8652939
.9252886
-.0304152
-.4662967
-1.332715
-1.11864
.7308303
1.101768
-1.439627
-1.311187
-1.325891
-1.426059
-.5067194
-.5097572
-.0037933
-.2035528
-1.958887
