date,cat_layoffs
2008m1,-1.033227
2008m2,-1.125261
2008m3,-1.032829
2008m4,-.9427649
2008m5,-1.07818
2008m6,-1.17258
2008m7,-1.173946
2008m8,-.9885728
2008m9,-.4914124
2008m10,.3235011
2008m11,1.199553
2008m12,1.974811
2009m1,2.813082
2009m2,3.06696
2009m3,2.585822
2009m4,1.864453
2009m5,1.22026
2009m6,.9783545
2009m7,1.002589
2009m8,1.005794
2009m9,1.139418
2009m10,1.497306
2009m11,1.644561
2009m12,1.492388
2010m1,1.508293
2010m2,1.638614
2010m3,1.516812
2010m4,1.248363
2010m5,.9751841
2010m6,.9260966
2010m7,.8523851
2010m8,.5494303
2010m9,.3144063
2010m10,.2480672
2010m11,.3732458
2010m12,.3953398
2011m1,.1299726
2011m2,-.1031663
2011m3,-.1917542
2011m4,-.1814704
2011m5,-.0387835
2011m6,.1856107
2011m7,.313399
2011m8,.3377048
2011m9,.2510883
2011m10,.0317265
2011m11,-.1680182
2011m12,-.2298806
2012m1,-.1287432
2012m2,-.0896935
2012m3,-.0757719
2012m4,-.087047
2012m5,-.1685811
2012m6,-.2902128
2012m7,-.2883589
2012m8,-.1344192
2012m9,.1724107
2012m10,.4265361
2012m11,.4077229
2012m12,.2205213
2013m1,.1061659
2013m2,-.0608959
2013m3,-.206437
2013m4,-.3673998
2013m5,-.4926933
2013m6,-.5856257
2013m7,-.6918882
2013m8,-.7304676
2013m9,-.7258269
2013m10,-.7061186
2013m11,-.7102858
2013m12,-.6461026
2014m1,-.5366787
2014m2,-.4931768
2014m3,-.5115833
2014m4,-.5945358
2014m5,-.7061827
2014m6,-.7795653
2014m7,-.8553488
2014m8,-.9277554
2014m9,-.8826656
2014m10,-.8186466
2014m11,-.8416634
2014m12,-.8527277
2015m1,-.8036126
2015m2,-.8205288
2015m3,-.81983
2015m4,-.8821712
2015m5,-.9500058
2015m6,-.9877588
2015m7,-.9795639
2015m8,-.9030319
2015m9,-.6203797
2015m10,-.4047149
2015m11,-.4743637
2015m12,-.5282465
2016m1,-.5042032
2016m2,-.4314763
2016m3,-.4499316
2016m4,-.439185
