respect
1.32991
.9183348
1.567462
.3284916
-.7028181
.7915782
-.4288206
.4020934
1.209852
-1.013443
-.4573891
-1.514076
.6396579
1.764667
.9861307
.0708374
.312235
-1.190518
2.169137
1.728081
.3291253
-.2568298
1.026538
-.7521107
1.041988
1.675376
.8161421
.4748566
1.188488
-.8264105
.7375915
-.7185189
-1.821709
-.6854281
-.8701659
-.3407132
-.107852
-.1422265
-.6363457
-.3561271
-1.107616
.3960885
.0561469
-.2409789
-1.110361
-.6000439
-.7430333
.2232231
.141013
1.437802
-.1002704
1.407575
2.136463
.5580346
1.477423
-.4041707
.3256336
