fin_security_f
.4818803
-1.278854
-.4747705
.2503996
.2330151
.7700501
1.373095
.8345563
-.6751684
-1.230874
-.6858004
.4921567
-.0434152
-1.660918
-1.715567
-2.245236
-1.115702
.7706846
.0938625
-.8553842
-.9353698
-1.001453
.1278801
-.7968328
-.16594
-.5930274
-1.252759
-1.575979
-.3300055
.5154087
.8968055
1.167453
-.6916258
-.8765408
-.1662369
1.350729
1.426836
.2032577
.9375764
.9365562
.1779411
.6482153
1.917852
.2832266
-.1270205
-.0400446
.5416492
1.571547
.4340967
-.1666312
-.6505048
-.7918729
-.4068784
1.862378
2.372824
.5062734
-.627793
