home_finance_f
-.1335163
.9922916
.1931257
.37124
.7227848
.6683591
.1706484
2.171311
.2876595
1.158962
-.2678005
.3088579
.3501042
.529108
.5787649
-.4597395
.160933
2.39508
1.883637
1.077904
-.1847692
-.054264
-.1892318
-.9940224
-.8170941
-.0787289
-.0885787
-.9019215
.6262503
1.373271
1.318562
.4814394
-.467296
-1.711681
-2.03688
-1.209245
-.5672858
-.9364572
-.1937627
-.8545074
-.1491761
.7225499
.2382835
.7925633
-1.522963
-1.114866
-1.880161
-.8222055
.2220543
-.449153
.0990057
-.584824
-.2776811
.8762141
.7653946
.1511477
-2.739695
