date,cat_job_growth
2011m1,-.2152642
2011m2,.3611946
2011m3,.5586366
2011m4,.6000386
2011m5,.3387476
2011m6,.0003657
2011m7,-.0320551
2011m8,-.3617533
2011m9,-.2895336
2011m10,-.2675336
2011m11,-.5842639
2011m12,-.9196171
2012m1,-.7421491
2012m2,-.2916289
2012m3,-.134402
2012m4,-.0986688
2012m5,-.4725083
2012m6,-.8210708
2012m7,-.7846337
2012m8,-.187924
2012m9,.7020908
2012m10,1.064427
2012m11,.2638512
2012m12,-.0787919
2013m1,.0912693
2013m2,.4292392
2013m3,.2737848
2013m4,.0216474
2013m5,-.2186202
2013m6,-.3217999
2013m7,-.2612293
2013m8,.0048676
2013m9,.3704132
2013m10,.3048898
2013m11,-.1084665
2013m12,-.6282328
2014m1,-.6191874
2014m2,-.2917697
2014m3,.0404237
2014m4,.265815
2014m5,-.1178933
2014m6,-.7605125
2014m7,-1.241485
2014m8,-1.210552
2014m9,-.4896954
2014m10,.2798992
2014m11,.4910121
2014m12,.3582657
2015m1,.298807
2015m2,.6372542
2015m3,.6273935
2015m4,.2254121
2015m5,-.1698935
2015m6,-.0109338
2015m7,.1537086
2015m8,.2585677
2015m9,.5580349
2015m10,.5168588
2015m11,.2489256
2015m12,.3580612
2016m1,.8292738
2016m2,1.163604
2016m3,.53205
2016m4,-.4967606
