respect
1.226862
2.106529
2.028916
1.065205
.6126115
1.284614
.1435113
.5864716
-.9328112
-1.343744
-.3725904
-.3649754
.6890678
-.8049628
.0687818
.5384424
-.7887861
-.580493
1.564193
-.4514391
-2.519204
-.5373406
-.1518423
.0288368
2.015369
-.2756734
.5069435
.6837412
-.8908683
-1.39287
-1.529901
-1.699918
-1.193439
-1.926108
-.0636892
-1.026044
1.770809
1.490727
.5464498
-.8706307
-.7292776
-.4308394
.0041652
-.5031253
.104673
-.4700762
.9497933
1.40383
1.360823
2.276895
1.329501
2.580026
2.191669
.700498
2.12548
.2476473
.1575654
