date,cat_housing
2011m1,1.162042
2011m2,.6272362
2011m3,.2522129
2011m4,.0369637
2011m5,.0115075
2011m6,.28514
2011m7,.6419376
2011m8,1.08955
2011m9,1.203672
2011m10,1.236678
2011m11,1.068882
2011m12,1.05883
2012m1,1.30403
2012m2,1.360647
2012m3,1.274244
2012m4,1.229953
2012m5,1.404209
2012m6,1.609725
2012m7,1.531389
2012m8,1.194488
2012m9,.8907213
2012m10,.4844443
2012m11,.2072421
2012m12,.3353263
2013m1,.6836767
2013m2,.7510286
2013m3,.6356705
2013m4,.5257784
2013m5,.602572
2013m6,.7601871
2013m7,.6279448
2013m8,.23745
2013m9,-.2220562
2013m10,-.6591643
2013m11,-.9351072
2013m12,-.9746941
2014m1,-.7969014
2014m2,-.6357624
2014m3,-.5787053
2014m4,-.6464905
2014m5,-.6694285
2014m6,-.6938378
2014m7,-.758496
2014m8,-.8776422
2014m9,-1.042681
2014m10,-1.187266
2014m11,-1.264143
2014m12,-1.03668
2015m1,-.6323474
2015m2,-.4725953
2015m3,-.4904217
2015m4,-.5978025
2015m5,-.7994556
2015m6,-1.070054
2015m7,-1.359844
2015m8,-1.498221
2015m9,-1.555416
2015m10,-1.505391
2015m11,-1.364323
2015m12,-1.078238
2016m1,-.665795
2016m2,-.3623276
2016m3,-.1033785
2016m4,.2092856
