date,cat_housing
2011m1,.619654
2011m2,.3176855
2011m3,.0869196
2011m4,-.0888894
2011m5,-.0633155
2011m6,.2509741
2011m7,.782618
2011m8,1.408505
2011m9,1.521723
2011m10,1.259218
2011m11,.8001818
2011m12,.708335
2012m1,1.078492
2012m2,1.316824
2012m3,1.20651
2012m4,1.080582
2012m5,1.194311
2012m6,1.516299
2012m7,1.622113
2012m8,1.30954
2012m9,.8494497
2012m10,.4323505
2012m11,.1115442
2012m12,.0774455
2013m1,.4635154
2013m2,.6788068
2013m3,.7233157
2013m4,.7346677
2013m5,.8185375
2013m6,.9060122
2013m7,.6112851
2013m8,-.0343568
2013m9,-.6671589
2013m10,-1.177996
2013m11,-1.482467
2013m12,-1.515724
2014m1,-1.233791
2014m2,-1.001118
2014m3,-.783917
2014m4,-.6840639
2014m5,-.6119751
2014m6,-.5715795
2014m7,-.5670608
2014m8,-.7791462
2014m9,-1.087203
2014m10,-1.323262
2014m11,-1.452852
2014m12,-1.250664
2015m1,-.7396312
2015m2,-.3703343
2015m3,-.1592741
2015m4,-.1174483
2015m5,-.1919138
2015m6,-.182959
2015m7,-.1861168
2015m8,-.3513933
2015m9,-.6881074
2015m10,-1.049067
2015m11,-1.311726
2015m12,-1.296359
2016m1,-.9401014
2016m2,-.5105373
2016m3,-.1718396
2016m4,.155933
