health_conditions_f
-.0833385
1.946709
1.496656
1.182069
1.118458
.3313289
.3820612
-1.380404
-.2081441
.7952931
1.461697
.5321263
.2147979
1.020745
.7933295
.4022369
.0106929
-1.452842
-1.464411
-2.023582
-1.534279
.7341996
.1500543
.0256402
-1.800797
.1624828
.4528553
1.500815
-.6075045
-.3407779
-1.392422
-1.021137
-.9545664
1.36155
.9089398
-.4784566
-.5693185
-.4937613
.2865339
.7936946
-.4551807
.1960335
.0455684
-.9413666
-.8913518
1.149872
.8653244
.8158585
-.7838332
.768427
.5881593
1.481596
-.4683743
-.9934498
-.6321741
-1.713274
-1.29106
