date,swb_respect
2008m1,-2.038735
2008m2,-1.523013
2008m3,-1.251894
2008m4,-1.106962
2008m5,-1.17719
2008m6,-1.301026
2008m7,-1.391947
2008m8,-.936554
2008m9,-.4484545
2008m10,-.4169132
2008m11,-.425436
2008m12,-.3288882
2009m1,.0088922
2009m2,.0348336
2009m3,-.1375119
2009m4,-.3717259
2009m5,-.5527651
2009m6,-.6313252
2009m7,.1208195
2009m8,.7792472
2009m9,.7892669
2009m10,.2942626
2009m11,.3066091
2009m12,.9141346
2010m1,1.205224
2010m2,1.054665
2010m3,.3444974
2010m4,-.0972793
2010m5,-.4865525
2010m6,-.5117008
2010m7,.0502021
2010m8,.7408534
2010m9,.7250651
2010m10,.4460367
2010m11,-.0672708
2010m12,.1255284
2011m1,.4244102
2011m2,.5896039
2011m3,.3707265
2011m4,-.0498815
2011m5,-.0463625
2011m6,.0572954
2011m7,-.2228246
2011m8,-.133644
2011m9,.3891189
2011m10,.7599843
2011m11,1.009246
2011m12,1.125646
2012m1,1.085819
2012m2,.586123
2012m3,-.0233958
2012m4,-.2973319
2012m5,-.1522061
2012m6,-.0344588
2012m7,-.142122
2012m8,-.208363
2012m9,.1354029
2012m10,.5092974
2012m11,.3338714
2012m12,.2039243
2013m1,.4020776
2013m2,.3501861
2013m3,-.0961166
2013m4,-.4087308
2013m5,-.1563265
2013m6,.0641361
2013m7,.3063978
2013m8,.455946
2013m9,.7169858
2013m10,.7943644
2013m11,.7767659
2013m12,.7324063
2014m1,.6526392
2014m2,.2557983
2014m3,-.187491
2014m4,-.3119671
2014m5,.0685206
2014m6,.4138462
2014m7,.3021654
2014m8,-.1188443
2014m9,-.3971573
2014m10,-.2584262
2014m11,-.0849944
2014m12,.1114703
2015m1,.0659781
2015m2,-.2916373
2015m3,-.7622614
2015m4,-.8076435
2015m5,-.4098865
2015m6,-.087597
2015m7,-.389617
2015m8,-.8454497
2015m9,-1.153015
2015m10,-1.145451
2015m11,-1.221536
2015m12,-.8839645
2016m1,-.4330376
2016m2,-.4923701
2016m3,-.429143
2016m4,-.3034353
