job_search_f
.8293117
.2594617
.1929416
-.6861271
-.5619559
.8578802
1.190724
2.188093
.0425295
1.128546
-.1073049
.7949206
.7290825
-.3301894
-.8679805
-.7261363
-1.005983
.2597865
.338498
.6489007
.3846527
.822636
2.620034
1.106741
.1015428
-.1951937
-.9776617
-1.293236
-.1473269
.5300615
.0341676
1.306431
.8285598
-.6060375
-.8010364
.7510968
2.115485
.7763076
-.5731296
-.3793502
.5840264
-.1065255
.8261368
-.4015484
-.0344857
-2.413659
-1.215149
-1.51234
.1278563
-1.293244
-1.716699
-1.938977
-.8029122
-.3512906
-.2246579
-.5621424
-.5441312
